omega,uncompensated_dB,compensated_2nd_dB
4.796038067240861,4.390990558971584,-4.323644139007269
4.796980592163184,4.381075812283473,-4.319340151906673
4.797923117085507,4.371184348982255,-4.315019000252057
4.798865642007831,4.361316108693683,-4.310680753422884
4.799808166930154,4.351471031354198,-4.306325480550014
4.8007506918524765,4.3416490572089925,-4.301953250517529
4.801693216774799,4.331850126810293,-4.297564131964618
4.802635741697122,4.322074181015542,-4.293158193287417
4.803578266619446,4.3123211609856265,-4.288735502640815
4.804520791541769,4.302591008183152,-4.284296127940289
4.805463316464092,4.292883664370629,-4.279840136863674
4.806405841386415,4.283199071608783,-4.275367596852964
4.807348366308737,4.273537172254832,-4.270878575116065
4.80829089123106,4.263897908960774,-4.266373138628559
4.8092334161533845,4.25428122467167,-4.261851354135442
4.810175941075707,4.244687062624059,-4.2573132881528615
4.81111846599803,4.235115366344157,-4.252759006969793
4.812060990920353,4.225566079646294,-4.248188576649783
4.813003515842675,4.216039146631239,-4.243602063032589
4.813946040765,4.2065345116845725,-4.238999531735902
4.814888565687323,4.197052119475128,-4.234381048156978
4.815831090609645,4.187591914953281,-4.229746677474279
4.816773615531968,4.178153843349447,-4.225096484649114
4.817716140454291,4.168737850172462,-4.220430534427261
4.818658665376615,4.159343881208018,-4.215748891340564
4.819601190298938,4.1499718825171685,-4.21105161970856
4.820543715221261,4.140621800434683,-4.2063387836400175
4.821486240143583,4.131293581567583,-4.201610447034537
4.822428765065906,4.121987172793614,-4.1968666735840845
4.823371289988231,4.11270252125972,-4.192107526774546
4.824313814910553,4.103439574380603,-4.187333069887308
4.825256339832876,4.094198279837157,-4.182543366000678
4.826198864755199,4.0849785855750405,-4.177738477991492
4.8271413896775215,4.07578043980323,-4.172918468536534
4.828083914599844,4.066603790992524,-4.168083400114089
4.829026439522169,4.057448587874128,-4.163233335005358
4.829968964444491,4.048314779438274,-4.158368335295971
4.830911489366814,4.0392023149327025,-4.15348846287739
4.831854014289137,4.030111143861333,-4.148593779448372
4.83279653921146,4.021041215982832,-4.143684346516411
4.833739064133784,4.011992481309225,-4.1387602253991025
4.834681589056107,4.0029648901045825,-4.133821477225632
4.8356241139784295,3.993958392883568,-4.128868162938066
4.836566638900752,3.9849729404101235,-4.123900343292831
4.837509163823075,3.97600848369613,-4.118918078862007
4.838451688745399,3.9670649740000554,-4.113921430034742
4.839394213667722,3.9581423628256776,-4.10891045701859
4.840336738590045,3.9492406019206996,-4.103885219840817
4.841279263512368,3.9403596432754826,-4.0988457783497765
4.84222178843469,3.9314994391217555,-4.0937921922161955
4.843164313357013,3.922659941931314,-4.0887245209345
4.8441068382793375,3.9138411044147476,-4.083642823824086
4.84504936320166,3.9050428795202174,-4.078547160030661
4.845991888123983,3.8962652204321193,-4.073437588527444
4.846934413046306,3.8875080805698876,-4.06831416811649
4.847876937968628,3.8787714135867546,-4.063176957429928
4.848819462890953,3.870055173368499,-4.058026014931187
4.849761987813276,3.8613593140322844,-4.052861398916283
4.850704512735598,3.8526837899253645,-4.047683167514987
4.851647037657921,3.8440285556239404,-4.04249137869207
4.852589562580244,3.8353935659319465,-4.037286090248503
4.853532087502568,3.8267787758798617,-4.032067359822652
4.854474612424891,3.8181841407235853,-4.02683524489149
4.855417137347214,3.8096096159431876,-4.021589802771733
4.856359662269536,3.8010551572418105,-4.016331090621019
4.857302187191859,3.792520720544496,-4.01105916543909
4.858244712114182,3.7840062619970576,-4.005774084068917
4.859187237036506,3.7755117379649223,-4.000475903197826
4.860129761958829,3.767037105032074,-3.99516467935869
4.861072286881152,3.758582319999843,-3.9898404689309737
4.8620148118034745,3.7501473398858582,-3.9845033281418867
4.862957336725797,3.741732121922945,-3.979153313067467
4.863899861648122,3.7333366235579875,-3.9737904796337
4.864842386570444,3.7249608024509433,-3.9684148836175854
4.865784911492767,3.71660461647366,-3.963026580648203
4.86672743641509,3.708268023708865,-3.9576256262077862
4.867669961337413,3.6999509824490855,-3.9522120756327994
4.868612486259737,3.6916534511956014,-3.946785984114947
4.86955501118206,3.6833753886574447,-3.941347406702259
4.8704975361043825,3.6751167537502836,-3.9358963983000876
4.871440061026705,3.666877505595434,-3.9304330136721277
4.872382585949028,3.658657603518844,-3.924957307441468
4.8733251108713525,3.6504570070500604,-3.919469334091534
4.874267635793675,3.6422756759212627,-3.9139691479671823
4.875210160715998,3.6341135700662086,-3.9084568032755724
4.876152685638321,3.6259706496192656,-3.902932354087226
4.877095210560643,3.6178468749144317,-3.897395854336976
4.878037735482966,3.6097422064843587,-3.8918473578249193
4.8789802604052905,3.6016566050593446,-3.886286918217383
4.879922785327613,3.593590031566455,-3.8807145890478925
4.880865310249936,3.585542447128472,-3.8751304237180624
4.881807835172259,3.57751381306298,-3.8695344754985546
4.882750360094581,3.569504090881444,-3.863926797530004
4.883692885016906,3.561513242288224,-3.8583074428239197
4.884635409939229,3.553541229179733,-3.852676464263618
4.885577934861551,3.5455880136434086,-3.8470339146050723
4.886520459783874,3.5376535579568524,-3.841379846477855
4.887462984706197,3.5297378245869244,-3.8357143123859823
4.888405509628521,3.521840776188804,-3.8300373647088044
4.889348034550844,3.5139623756051668,-3.824349055701897
4.890290559473167,3.5061025858652037,-3.818649437497869
4.891233084395489,3.4982613701837852,-3.8129385621072505
4.892175609317812,3.4904386919605823,-3.8072164814193314
4.893118134240135,3.4826345147791846,-3.8014832472029787
4.894060659162459,3.47484880240624,-3.7957389111074895
4.895003184084782,3.46708151879062,-3.789983524663427
4.895945709007105,3.4593326280625196,-3.784217139283364
4.8968882339294275,3.4516020945326327,-3.7784398062627766
4.89783075885175,3.4438898826913267,-3.7726515767807767
4.898773283774075,3.43619595720777,-3.766852501900923
4.8997158086963974,3.4285202829291856,-3.761042632572054
4.90065833361872,3.420862824879904,-3.7552220196289756
4.901600858541043,3.4132235482606568,-3.7493907137932947
4.902543383463366,3.405602418447702,-3.7435487656741637
4.90348590838569,3.3979994009920333,-3.737696225769016
4.904428433308013,3.3904144616186276,-3.731833144464383
4.9053709582303355,3.3828475662255677,-3.725959572036534
4.906313483152658,3.3752986808833163,-3.720075558652277
4.907256008074981,3.3677677718339005,-3.714181154369674
4.9081985329973055,3.3602548054901478,-3.708276409138747
4.909141057919628,3.352759748434957,-3.7023613728022076
4.910083582841951,3.3452825674204405,-3.696436095096157
4.911026107764274,3.337823229367238,-3.6905006256507606
4.911968632686596,3.330381701363722,-3.6845550139909817
4.912911157608919,3.3229579506652787,-3.6785993095372307
4.9138536825312435,3.3155519446935298,-3.6726335616060517
4.914796207453566,3.3081636510356542,-3.66665781941083
4.915738732375889,3.3007930374435626,-3.6606721320623947
4.916681257298212,3.2934400718332486,-3.6546765485697046
4.917623782220534,3.2861047222840156,-3.648671117840519
4.918566307142859,3.2787869570377777,-3.6426558886820044
4.919508832065182,3.27148674449838,-3.6366309098014127
4.920451356987504,3.2642040532308174,-3.630596229806673
4.921393881909827,3.256938851960588,-3.624551897207034
4.92233640683215,3.2496911095729706,-3.618497960413674
4.923278931754474,3.2424607951123297,-3.612434467740313
4.924221456676797,3.2352478777814757,-3.6063614674038553
4.92516398159912,3.2280523269408956,-3.600279007524918
4.926106506521442,3.220874112108139,-3.5941871361284554
4.927049031443765,3.213713202957119,-3.5880859011443658
4.927991556366088,3.206569569317459,-3.5819753504080287
4.928934081288412,3.199443181173795,-3.5758555316608938
4.929876606210735,3.192334008665184,-3.5697264925510854
4.930819131133058,3.185242022084363,-3.5635882806338746
4.9317616560553805,3.178167191877151,-3.557440943372319
4.932704180977703,3.171109488641792,-3.5512845281377468
4.933646705900028,3.164068883128306,-3.5451190822103285
4.9345892308223505,3.1570453462378927,-3.538944652779627
4.935531755744673,3.15003884902223,-3.532761286945058
4.936474280666996,3.14304936268289,-3.526569031716489
4.937416805589319,3.136076858570716,-3.5203679340147027
4.938359330511643,3.1291213081851774,-3.5141580406719193
4.939301855433966,3.122182683173811,-3.5079393984323275
4.9402443803562885,3.1152609553315393,-3.5017120539525193
4.941186905278611,3.108356096600104,-3.495476053802043
4.942129430200934,3.1014680790674647,-3.489231444463841
4.9430719551232585,3.094596874967179,-3.4829782723347433
4.944014480045581,3.087742456677858,-3.476716583725981
4.944957004967904,3.080904796722528,-3.4704464248635665
4.945899529890227,3.074083867768047,-3.4641678418888215
4.946842054812549,3.067279642624554,-3.457880880858805
4.947784579734872,3.060492094244878,-3.4515855877467634
4.948727104657197,3.0537211957239485,-3.4452820084425655
4.949669629579519,3.046966920298283,-3.4389701887531734
4.950612154501842,3.0402292413453442,-3.4326501744030247
4.951554679424165,3.0335081323830293,-3.426322011034464
4.952497204346487,3.026803567069109,-3.4199857442081876
4.953439729268812,3.020115519200646,-3.4136414194036346
4.954382254191135,3.0134439627135166,-3.407289082019423
4.955324779113457,3.006788871681772,-3.4009287773736814
4.95626730403578,3.0001502203171566,-3.3945605507045213
4.957209828958103,2.99352798296856,-3.3881844471703766
4.958152353880427,2.9869221341214662,-3.3818005118503884
4.95909487880275,2.9803326483974835,-3.3754087897448315
4.960037403725073,2.973759500553723,-3.3690093257754232
4.9609799286473955,2.967202665482348,-3.3626021647857076
4.961922453569718,2.960662118210039,-3.3561873515414224
4.962864978492041,2.9541378338974704,-3.3497649307308586
4.963807503414365,2.9476297878387854,-3.343334946965194
4.964750028336688,2.941137955461156,-3.336897444778864
4.965692553259011,2.934662312324186,-3.3304524686298405
4.9666350781813335,2.928202834119469,-3.3240000629000246
4.967577603103656,2.921759496670078,-3.317540271895525
4.968520128025981,2.915332275930061,-3.3110731398469992
4.9694626529483035,2.9089211479839965,-3.304598710909999
4.970405177870626,2.902526089046436,-3.2981170291652107
4.971347702792949,2.8961470754614775,-3.291628138618796
4.972290227715272,2.889784083702254,-3.2851320832027016
4.973232752637596,2.883437090370476,-3.2786289067749004
4.974175277559919,2.8771060721959736,-3.2721186531197692
4.975117802482242,2.87079100603618,-3.265601365948259
4.976060327404564,2.864491868875705,-3.2590770888982386
4.977002852326887,2.8582086378258564,-3.2525458655347554
4.9779453772492115,2.851941290124179,-3.246007739350266
4.978887902171534,2.8456898031340394,-3.2394627537649603
4.979830427093857,2.839454154344101,-3.232910952126935
4.98077295201618,2.833234321367925,-3.226352377712494
4.981715476938502,2.827030281943519,-3.21978707372637
4.982658001860825,2.820842013932875,-3.213215083301968
4.98360052678315,2.814669495321538,-3.206636449501572
4.984543051705472,2.808512704218209,-3.2000512153166483
4.985485576627795,2.802371618854238,-3.193459423667951
4.986428101550118,2.7962462175832496,-3.1868611174058126
4.9873706264724404,2.7901364788806844,-3.180256339310344
4.988313151394765,2.7840423813433923,-3.173645132091601
4.989255676317088,2.777963903689233,-3.167027538389853
4.99019820123941,2.7719010247565974,-3.160403600775703
4.991140726161733,2.7658537235040455,-3.15377336175031
4.992083251084056,2.75982197900987,-3.1471368637455637
4.99302577600638,2.753805770471689,-3.140494149124258
4.993968300928703,2.747805077206075,-3.1338452601803066
4.994910825851026,2.7418198786480867,-3.127190239138824
4.9958533507733485,2.735850154350914,-3.1205291281563587
4.996795875695671,2.729895883985481,-3.113861969321013
4.997738400617994,2.7239570473400314,-3.1071888046526004
4.998680925540318,2.7180336243197383,-3.1005096761028046
4.999623450462641,2.712125594946358,-3.09382462555532
5.000565975384964,2.706232939357781,-3.087133694825941
5.0015085003072866,2.700355637807677,-3.0804369256627666
5.002451025229609,2.694493670665138,-3.0737343597462385
5.003393550151934,2.6886470184142484,-3.067026038689326
5.0043360750742565,2.6828156616537857,-3.0603120040376353
5.005278599996579,2.67699958109677,-3.053592297269479
5.006221124918902,2.6711987575701377,-3.0468669597960045
5.007163649841225,2.6654131720143632,-3.0401360329612874
5.008106174763549,2.659642805483098,-3.0333995580424205
5.009048699685872,2.6538876391428428,-3.026657576249624
5.009991224608195,2.6481476542725173,-3.0199101287263
5.010933749530517,2.642422832263158,-3.013157256549116
5.01187627445284,2.6367131546175533,-3.006399000728081
5.012818799375163,2.631018602949895,-2.999635402206623
5.013761324297487,2.625339158985412,-2.992866501861612
5.01470384921981,2.6196748045600704,-2.986092340503501
5.015646374142133,2.6140255216201775,-2.9793129588762617
5.016588899064455,2.6083912922220716,-2.972528397657537
5.017531423986778,2.6027720985317777,-2.9657386974586064
5.018473948909103,2.5971679228246676,-2.958943898824456
5.019416473831425,2.5915787474851593,-2.9521440422338467
5.020358998753748,2.5860045550063337,-2.945339168099253
5.021301523676071,2.5804453279896444,-2.938529316766954
5.0222440485983935,2.574901049144586,-2.9317145285170163
5.023186573520718,2.569371701288352,-2.92489484356333
5.024129098443041,2.5638572673455746,-2.918070302053603
5.025071623365363,2.558357730347924,-2.911240944069359
5.026014148287686,2.552873073433849,-2.9044068096259252
5.026956673210009,2.5474032798482513,-2.8975679386724447
5.027899198132333,2.541948332942154,-2.89072437109184
5.028841723054656,2.536508216172461,-2.8838761467008354
5.029784247976979,2.5310829131015526,-2.8770233052498866
5.0307267728993015,2.525672407397059,-2.8701658864231505
5.031669297821624,2.520276682831532,-2.8633039298384997
5.032611822743947,2.5148957232821467,-2.8564374750474473
5.033554347666271,2.5095295127303947,-2.8495665615350934
5.034496872588594,2.5041780352618352,-2.8426912287201427
5.035439397510917,2.498841275065745,-2.835811515954755
5.03638192243324,2.4935192164348603,-2.828927462524554
5.037324447355562,2.4882118437650873,-2.8220391076485414
5.038266972277887,2.482919141555207,-2.8151464904790275
5.0392094972002095,2.4776410944066294,-2.808249650101597
5.040152022122532,2.472377687023057,-2.8013486255349624
5.041094547044855,2.467128904210236,-2.794443455730927
