K,theta_rad,S_mag_dB
0.05,2.3283459103709143,-0.6817171513226852
0.05,2.328502996857918,-0.6813670272649613
0.05,2.328660083344922,-0.6810174498156613
0.05,2.3288171698319258,-0.6806684177543698
0.05,2.3289742563189293,-0.6803199298642177
0.05,2.3291313428059333,-0.6799719849318641
0.05,2.3292884292929372,-0.6796245817474935
0.05,2.329445515779941,-0.6792777191048001
0.05,2.3296026022669447,-0.6789313958009726
0.05,2.3297596887539487,-0.6785856106366893
0.05,2.3299167752409526,-0.678240362416085
0.05,2.330073861727956,-0.6778956499467697
0.05,2.33023094821496,-0.6775514720397886
0.05,2.330388034701964,-0.6772078275096282
0.05,2.330545121188968,-0.6768647151741995
0.05,2.3307022076759716,-0.6765221338548172
0.05,2.3308592941629755,-0.6761800823762
0.05,2.3310163806499795,-0.6758385595664456
0.05,2.331173467136983,-0.675497564257035
0.05,2.331330553623987,-0.6751570952828091
0.05,2.331487640110991,-0.6748171514819514
0.05,2.331644726597995,-0.6744777316959966
0.05,2.3318018130849985,-0.6741388347697997
0.05,2.3319588995720024,-0.6738004595515291
0.05,2.3321159860590064,-0.6734626048926657
0.05,2.33227307254601,-0.673125269647974
0.05,2.332430159033014,-0.6727884526755045
0.05,2.332587245520018,-0.6724521528365697
0.05,2.332744332007022,-0.6721163689957471
0.05,2.3329014184940253,-0.6717811000208611
0.05,2.3330585049810293,-0.6714463447829611
0.05,2.3332155914680333,-0.67111210215633
0.05,2.333372677955037,-0.6707783710184634
0.05,2.3335297644420407,-0.6704451502500461
0.05,2.3336868509290447,-0.6701124387349623
0.05,2.3338439374160487,-0.6697802353602771
0.05,2.334001023903052,-0.6694485390162219
0.05,2.334158110390056,-0.6691173485961749
0.05,2.33431519687706,-0.6687866629966704
0.05,2.334472283364064,-0.6684564811173745
0.05,2.3346293698510676,-0.6681268018610785
0.05,2.3347864563380716,-0.6677976241336803
0.05,2.3349435428250755,-0.6674689468441851
0.05,2.335100629312079,-0.667140768904695
0.05,2.335257715799083,-0.6668130892303747
0.05,2.335414802286087,-0.6664859067394789
0.05,2.335571888773091,-0.6661592203533108
0.05,2.3357289752600945,-0.6658330289962242
0.05,2.3358860617470985,-0.665507331595611
0.05,2.3360431482341024,-0.6651821270818868
0.05,2.336200234721106,-0.6648574143884962
0.05,2.33635732120811,-0.6645331924518785
0.05,2.336514407695114,-0.6642094602114683
0.05,2.336671494182118,-0.6638862166096955
0.05,2.3368285806691214,-0.6635634605919609
0.05,2.3369856671561253,-0.6632411911066327
0.05,2.3371427536431293,-0.6629194071050283
0.05,2.337299840130133,-0.6625981075414179
0.05,2.3374569266171368,-0.6622772913730007
0.05,2.3376140131041407,-0.6619569575599028
0.05,2.3377710995911447,-0.6616371050651653
0.05,2.3379281860781482,-0.6613177328547348
0.05,2.338085272565152,-0.6609988398974465
0.05,2.338242359052156,-0.6606804251650349
0.05,2.3383994455391597,-0.6603624876320946
0.05,2.3385565320261636,-0.6600450262760876
0.05,2.3387136185131676,-0.6597280400773373
0.05,2.3388707050001716,-0.6594115280190105
0.05,2.339027791487175,-0.659095489087109
0.05,2.339184877974179,-0.6587799222704566
0.05,2.339341964461183,-0.6584648265607019
0.05,2.3394990509481866,-0.658150200952291
0.05,2.3396561374351905,-0.6578360444424762
0.05,2.3398132239221945,-0.6575223560312893
0.05,2.3399703104091985,-0.6572091347215485
0.05,2.340127396896202,-0.6568963795188312
0.05,2.340284483383206,-0.6565840894314877
0.05,2.34044156987021,-0.656272263470598
0.05,2.3405986563572134,-0.6559609006500049
0.05,2.3407557428442174,-0.6556499999862686
0.05,2.3409128293312214,-0.6553395604986709
0.05,2.3410699158182253,-0.6550295812092178
0.05,2.341227002305229,-0.6547200611426062
0.05,2.341384088792233,-0.6544109993262361
0.05,2.3415411752792368,-0.6541023947901845
0.05,2.3416982617662403,-0.6537942465672149
0.05,2.3418553482532443,-0.6534865536927479
0.05,2.3420124347402482,-0.6531793152048704
0.05,2.342169521227252,-0.6528725301443116
0.05,2.3423266077142557,-0.6525661975544486
0.05,2.3424836942012597,-0.6522603164812846
0.05,2.3426407806882636,-0.6519548859734419
0.05,2.342797867175267,-0.651649905082162
0.05,2.342954953662271,-0.6513453728612941
0.05,2.343112040149275,-0.6510412883672757
0.05,2.343269126636279,-0.6507376506591369
0.05,2.3434262131232826,-0.6504344587984825
0.05,2.3435832996102866,-0.6501317118494933
0.05,2.3437403860972905,-0.6498294088789032
0.05,2.3438974725842945,-0.6495275489560058
0.05,2.344054559071298,-0.6492261311526386
0.05,2.344211645558302,-0.6489251545431651
0.05,2.344368732045306,-0.6486246182044908
0.05,2.3445258185323095,-0.6483245212160306
0.05,2.3446829050193134,-0.6480248626597096
0.05,2.3448399915063174,-0.6477256416199578
0.05,2.3449970779933214,-0.647426857183701
0.05,2.345154164480325,-0.6471285084403409
0.05,2.345311250967329,-0.646830594481767
0.05,2.345468337454333,-0.646533114402329
0.05,2.3456254239413363,-0.6462360672988426
0.05,2.3457825104283403,-0.6459394522705758
0.05,2.3459395969153443,-0.6456432684192357
0.05,2.3460966834023482,-0.6453475148489718
0.05,2.3462537698893517,-0.6450521906663551
0.05,2.3464108563763557,-0.6447572949803787
0.05,2.3465679428633597,-0.6444628269024497
0.05,2.346725029350363,-0.6441687855463782
0.05,2.346882115837367,-0.6438751700283686
0.05,2.347039202324371,-0.6435819794670093
0.05,2.347196288811375,-0.6432892129832813
0.05,2.3473533752983786,-0.6429968697005252
0.05,2.3475104617853826,-0.6427049487444453
0.05,2.3476675482723866,-0.6424134492431164
0.05,2.34782463475939,-0.6421223703269467
0.05,2.347981721246394,-0.6418317111286911
0.05,2.348138807733398,-0.6415414707834398
0.05,2.348295894220402,-0.6412516484286048
0.05,2.3484529807074055,-0.6409622432039187
0.05,2.3486100671944095,-0.6406732542514242
0.05,2.3487671536814134,-0.6403846807154601
0.05,2.348924240168417,-0.6400965217426677
0.05,2.349081326655421,-0.6398087764819721
0.05,2.349238413142425,-0.6395214440845818
0.05,2.349395499629429,-0.6392345237039736
0.05,2.3495525861164324,-0.6389480144958931
0.05,2.3497096726034363,-0.6386619156183373
0.05,2.3498667590904403,-0.6383762262315595
0.05,2.350023845577444,-0.6380909454980521
0.05,2.350180932064448,-0.6378060725825495
0.05,2.3503380185514517,-0.637521606651999
0.05,2.3504951050384557,-0.6372375468755849
0.05,2.3506521915254592,-0.6369538924246974
0.05,2.350809278012463,-0.6366706424729356
0.05,2.350966364499467,-0.6363877961960961
0.05,2.3511234509864707,-0.6361053527721625
0.05,2.3512805374734747,-0.6358233113813138
0.05,2.3514376239604786,-0.6355416712058983
0.05,2.3515947104474826,-0.6352604314304409
0.05,2.351751796934486,-0.6349795912416224
0.05,2.35190888342149,-0.6346991498282846
0.05,2.352065969908494,-0.6344191063814197
0.05,2.3522230563954976,-0.6341394600941628
0.05,2.3523801428825015,-0.6338602101617812
0.05,2.3525372293695055,-0.6335813557816733
0.05,2.3526943158565095,-0.6333028961533537
0.05,2.352851402343513,-0.6330248304784614
0.05,2.353008488830517,-0.6327471579607359
0.05,2.353165575317521,-0.6324698778060196
0.05,2.353322661804525,-0.6321929892222465
0.05,2.3534797482915284,-0.6319164914194518
0.05,2.3536368347785324,-0.6316403836097282
0.05,2.3537939212655363,-0.6313646650072637
0.05,2.35395100775254,-0.6310893348282999
0.05,2.354108094239544,-0.6308143922911471
0.05,2.354265180726548,-0.6305398366161659
0.05,2.3544222672135517,-0.6302656670257645
0.05,2.3545793537005553,-0.6299918827443938
0.05,2.3547364401875592,-0.6297184829985347
0.05,2.354893526674563,-0.6294454670167031
0.05,2.3550506131615667,-0.6291728340294314
0.05,2.3552076996485707,-0.6289005832692623
0.05,2.3553647861355747,-0.6286287139707576
0.05,2.3555218726225786,-0.6283572253704699
0.05,2.355678959109582,-0.6280861167069531
0.05,2.355836045596586,-0.6278153872207514
0.05,2.35599313208359,-0.6275450361543861
0.05,2.3561502185705936,-0.6272750627523598
0.05,2.3563073050575976,-0.6270054662611391
0.05,2.3564643915446015,-0.6267362459291665
0.05,2.3566214780316055,-0.6264674010068262
0.05,2.356778564518609,-0.6261989307464646
0.05,2.356935651005613,-0.6259308344023652
0.05,2.357092737492617,-0.6256631112307547
0.05,2.3572498239796205,-0.6253957604897971
0.05,2.3574069104666244,-0.6251287814395685
0.05,2.3575639969536284,-0.6248621733420797
0.05,2.3577210834406324,-0.624595935461243
0.05,2.357878169927636,-0.6243300670628972
0.05,2.35803525641464,-0.6240645674147628
0.05,2.358192342901644,-0.6237994357864636
0.05,2.3583494293886473,-0.6235346714495187
0.05,2.3585065158756513,-0.6232702736773222
0.05,2.3586636023626553,-0.6230062417451522
0.05,2.3588206888496592,-0.6227425749301563
0.05,2.3589777753366628,-0.6224792725113514
0.05,2.3591348618236667,-0.6222163337696044
0.05,2.3592919483106707,-0.6219537579876512
0.05,2.359449034797674,-0.6216915444500631
0.05,2.359606121284678,-0.6214296924432628
0.05,2.359763207771682,-0.621168201255503
0.05,2.359920294258686,-0.62090707017687
0.05,2.3600773807456896,-0.6206462984992782
0.05,2.3602344672326936,-0.6203858855164581
0.05,2.3603915537196976,-0.6201258305239523
0.05,2.360548640206701,-0.619866132819111
0.05,2.360705726693705,-0.6196067917010958
0.05,2.360862813180709,-0.6193478064708468
0.05,2.361019899667713,-0.6190891764311133
0.05,2.3611769861547165,-0.6188309008864219
0.05,2.3613340726417205,-0.6185729791430765
0.05,2.3614911591287244,-0.6183154105091613
0.05,2.361648245615728,-0.6180581942945218
0.05,2.361805332102732,-0.6178013298107721
0.05,2.361962418589736,-0.6175448163712778
0.05,2.36211950507674,-0.6172886532911637
0.05,2.3622765915637434,-0.6170328398872961
0.05,2.3624336780507473,-0.6167773754782825
0.05,2.3625907645377513,-0.6165222593844669
0.05,2.3627478510247553,-0.6162674909279274
0.05,2.362904937511759,-0.6160130694324577
0.05,2.3630620239987628,-0.615758994223574
0.05,2.3632191104857667,-0.615505264628516
0.05,2.3633761969727702,-0.6152518799762142
0.05,2.363533283459774,-0.6149988395973189
0.05,2.363690369946778,-0.6147461428241703
0.05,2.363847456433782,-0.614493788990801
0.05,2.3640045429207857,-0.6142417774329358
0.05,2.3641616294077896,-0.6139901074879728
0.05,2.3643187158947936,-0.6137387784949924
0.05,2.364475802381797,-0.6134877897947565
0.05,2.364632888868801,-0.6132371407296728
0.05,2.364789975355805,-0.6129868306438262
0.05,2.364947061842809,-0.6127368588829503
0.05,2.3651041483298125,-0.612487224794436
0.05,2.3652612348168165,-0.6122379277273144
0.05,2.3654183213038205,-0.6119889670322607
0.05,2.365575407790824,-0.6117403420615799
0.05,2.365732494277828,-0.6114920521692168
0.05,2.365889580764832,-0.61124409671074
0.05,2.366046667251836,-0.6109964750433275
0.05,2.3662037537388394,-0.6107491865257944
0.05,2.3663608402258434,-0.6105022305185404
0.05,2.3665179267128473,-0.6102556063835894
0.05,2.366675013199851,-0.6100093134845674
0.05,2.366832099686855,-0.6097633511866813
0.05,2.366989186173859,-0.6095177188567382
0.05,2.3671462726608627,-0.609272415863134
0.05,2.3673033591478663,-0.6090274415758385
0.05,2.3674604456348702,-0.6087827953664037
0.05,2.367617532121874,-0.6085384766079511
0.05,2.3677746186088777,-0.6082944846751651
0.05,2.3679317050958817,-0.6080508189442988
0.05,2.3680887915828857,-0.6078074787931554
0.05,2.3682458780698896,-0.6075644636010952
0.05,2.368402964556893,-0.6073217727490243
0.05,2.368560051043897,-0.6070794056193948
0.05,2.368717137530901,-0.606837361596188
0.05,2.3688742240179046,-0.6065956400649272
0.05,2.3690313105049086,-0.6063542404126593
0.05,2.3691883969919125,-0.6061131620279606
0.05,2.3693454834789165,-0.6058724043009199
0.05,2.36950256996592,-0.6056319666231493
0.05,2.369659656452924,-0.6053918483877603
0.05,2.369816742939928,-0.6051520489893772
0.05,2.3699738294269315,-0.6049125678241213
0.05,2.3701309159139354,-0.6046734042896194
0.05,2.3702880024009394,-0.6044345577849745
0.05,2.3704450888879434,-0.6041960277107928
0.05,2.370602175374947,-0.6039578134691493
0.05,2.370759261861951,-0.6037199144636082
0.05,2.370916348348955,-0.6034823300992022
0.05,2.3710734348359583,-0.6032450597824289
0.05,2.3712305213229623,-0.6030081029212633
0.05,2.3713876078099663,-0.6027714589251284
0.05,2.3715446942969702,-0.6025351272049094
0.05,2.3717017807839738,-0.6022991071729422
0.05,2.3718588672709777,-0.6020633982430071
0.05,2.3720159537579817,-0.6018279998303313
0.05,2.3721730402449857,-0.6015929113515777
0.05,2.372330126731989,-0.6013581322248435
0.05,2.372487213218993,-0.6011236618696546
0.05,2.372644299705997,-0.6008894997069688
0.05,2.3728013861930006,-0.600655645159157
0.05,2.3729584726800046,-0.6004220976500079
0.05,2.3731155591670086,-0.6001888566047267
0.05,2.3732726456540125,-0.5999559214499259
0.05,2.373429732141016,-0.5997232916136219
0.05,2.37358681862802,-0.5994909665252273
0.05,2.373743905115024,-0.5992589456155553
0.05,2.3739009916020275,-0.5990272283168118
0.05,2.3740580780890315,-0.5987958140625789
0.05,2.3742151645760354,-0.5985647022878372
0.05,2.3743722510630394,-0.5983338924289331
0.05,2.374529337550043,-0.5981033839235984
0.05,2.374686424037047,-0.5978731762109295
0.05,2.374843510524051,-0.5976432687313872
0.05,2.3750005970110544,-0.5974136609268049
0.05,2.3751576834980583,-0.5971843522403657
0.05,2.3753147699850623,-0.596955342116601
0.05,2.3754718564720663,-0.5967266300014175
0.05,2.37562894295907,-0.5964982153420346
0.05,2.3757860294460738,-0.5962700975870412
0.05,2.3759431159330777,-0.5960422761863513
0.05,2.3761002024200812,-0.5958147505912149
0.05,2.376257288907085,-0.5955875202542179
0.05,2.376414375394089,-0.5953605846292636
0.05,2.376571461881093,-0.5951339431715875
0.05,2.3767285483680967,-0.5949075953377357
0.05,2.3768856348551006,-0.5946815405855714
0.05,2.3770427213421046,-0.5944557783742694
0.05,2.377199807829108,-0.5942303081643089
0.05,2.377356894316112,-0.5940051294174788
0.05,2.377513980803116,-0.5937802415968594
0.05,2.37767106729012,-0.5935556441668287
0.05,2.3778281537771235,-0.5933313365930541
0.05,2.3779852402641275,-0.5931073183424994
0.05,2.3781423267511315,-0.5928835888833974
0.05,2.378299413238135,-0.5926601476852753
0.05,2.378456499725139,-0.5924369942189267
0.05,2.378613586212143,-0.5922141279564185
0.05,2.378770672699147,-0.5919915483710936
0.05,2.3789277591861504,-0.5917692549375559
0.05,2.3790848456731544,-0.5915472471316614
0.05,2.3792419321601583,-0.5913255244305394
0.05,2.379399018647162,-0.5911040863125634
0.05,2.379556105134166,-0.5908829322573501
0.05,2.37971319162117,-0.5906620617457861
0.05,2.3798702781081738,-0.590441474259972
0.05,2.3800273645951773,-0.5902211692832681
0.05,2.3801844510821812,-0.5900011463002606
0.05,2.380341537569185,-0.589781404796771
0.05,2.3804986240561887,-0.5895619442598459
0.05,2.3806557105431927,-0.5893427641777589
0.05,2.3808127970301967,-0.5891238640400043
0.05,2.3809698835172006,-0.5889052433372935
0.05,2.381126970004204,-0.5886869015615523
0.05,2.381284056491208,-0.5884688382059176
0.05,2.381441142978212,-0.5882510527647243
0.05,2.381598229465216,-0.5880335447335263
0.05,2.3817553159522196,-0.5878163136090648
0.05,2.3819124024392235,-0.5875993588892794
0.05,2.3820694889262275,-0.5873826800733005
0.05,2.382226575413231,-0.5871662766614628
0.05,2.382383661900235,-0.5869501481552633
0.05,2.382540748387239,-0.5867342940574003
0.05,2.382697834874243,-0.5865187138717382
0.05,2.3828549213612464,-0.5863034071033266
0.05,2.3830120078482504,-0.5860883732583796
0.05,2.3831690943352544,-0.5858736118442834
0.05,2.383326180822258,-0.5856591223695883
0.05,2.383483267309262,-0.5854449043440089
0.05,2.383640353796266,-0.5852309572784145
0.05,2.38379744028327,-0.5850172806848286
0.05,2.3839545267702733,-0.5848038740764349
0.05,2.3841116132572773,-0.5845907369675556
0.05,2.3842686997442812,-0.5843778688736617
0.05,2.3844257862312848,-0.5841652693113665
0.05,2.3845828727182887,-0.5839529377984207
0.05,2.3847399592052927,-0.5837408738537117
0.05,2.3848970456922967,-0.5835290769972589
0.05,2.3850541321793,-0.583317546750204
0.05,2.385211218666304,-0.5831062826348224
0.05,2.385368305153308,-0.5828952841745054
0.05,2.3855253916403116,-0.5826845508937706
0.05,2.3856824781273156,-0.5824740823182439
0.05,2.3858395646143196,-0.582263877974663
0.05,2.3859966511013235,-0.5820539373908802
0.05,2.386153737588327,-0.5818442600958547
0.05,2.386310824075331,-0.5816348456196394
0.05,2.386467910562335,-0.581425693493398
0.05,2.3866249970493385,-0.5812168032493786
0.05,2.3867820835363425,-0.5810081744209326
0.05,2.3869391700233464,-0.5807998065425003
0.05,2.3870962565103504,-0.5805916991496031
0.05,2.387253342997354,-0.580383851778853
0.05,2.387410429484358,-0.5801762639679393
0.05,2.387567515971362,-0.5799689352556252
0.05,2.3877246024583654,-0.5797618651817606
0.05,2.3878816889453693,-0.5795550532872524
0.05,2.3880387754323733,-0.5793484991140845
0.05,2.3881958619193773,-0.5791422022053063
0.05,2.388352948406381,-0.5789361621050277
0.05,2.3885100348933848,-0.5787303783584172
0.05,2.3886671213803887,-0.5785248505117017
0.05,2.3888242078673922,-0.5783195781121585
0.05,2.388981294354396,-0.5781145607081177
0.05,2.3891383808414,-0.577909797848951
0.05,2.389295467328404,-0.5777052890850873
0.05,2.3894525538154077,-0.5775010339679831
0.05,2.3896096403024116,-0.577297032050143
0.05,2.3897667267894156,-0.5770932828851013
0.05,2.389923813276419,-0.5768897860274252
0.05,2.390080899763423,-0.5766865410327169
0.05,2.390237986250427,-0.5764835474575962
0.05,2.390395072737431,-0.5762808048597112
0.05,2.3905521592244345,-0.5760783127977337
0.05,2.3907092457114385,-0.5758760708313536
0.05,2.3908663321984425,-0.5756740785212696
0.05,2.3910234186854464,-0.5754723354291912
0.05,2.39118050517245,-0.5752708411178492
0.05,2.391337591659454,-0.5750695951509734
0.05,2.391494678146458,-0.5748685970932925
0.05,2.3916517646334614,-0.5746678465105461
0.05,2.3918088511204654,-0.5744673429694633
0.05,2.3919659376074693,-0.5742670860377737
0.05,2.3921230240944733,-0.5740670752841923
0.05,2.392280110581477,-0.5738673102784315
0.05,2.392437197068481,-0.5736677905911886
0.05,2.3925942835554848,-0.5734685157941429
0.05,2.3927513700424883,-0.5732694854599525
0.05,2.3929084565294922,-0.573070699162256
0.05,2.393065543016496,-0.5728721564756739
0.05,2.3932226295035,-0.572673856975791
0.05,2.3933797159905037,-0.572475800239167
