K,stable,pole1_real,pole1_imag,pole2_real,pole2_imag,pole3_real,pole3_imag
0.073068039505295,1,-12.4666498576732,0,-0.132015268689896,0.681467301380153,-0.132015268689896,-0.681467301380153
0.0751192949332097,1,-12.4800086762492,0,-0.135592136541444,0.687893478840899,-0.135592136541444,-0.687893478840899
0.0772281357138865,1,-12.4937570036111,0,-0.139262176763904,0.694404233320194,-0.139262176763904,-0.694404233320194
0.0793961784538228,1,-12.5079065784928,0,-0.143027603022707,0.7009994536069,-0.143027603022707,-0.7009994536069
0.0816250851428723,1,-12.5224695130884,0,-0.146890669170164,0.707678977766954,-0.146890669170164,-0.707678977766954
0.0839165644283016,1,-12.5374583058678,0,-0.1508536692076,0.714442591078354,-0.1508536692076,-0.714442591078354
0.0862723729246145,1,-12.5528858548708,0,-0.154918937187686,0.721290023902687,-0.154918937187686,-0.721290023902687
0.0886943165601471,1,-12.5687654714961,0,-0.15908884705266,0.728220949492391,-0.15908884705266,-0.728220949492391
0.0911842519614657,1,-12.5851108948068,0,-0.163365812403906,0.735234981733161,-0.163365812403906,-0.735234981733161
0.09374408787663,1,-12.60193630637,0,-0.16775228619813,0.742331672820999,-0.16775228619813,-0.742331672820999
0.0963757866384109,1,-12.6192563456537,0,-0.172250760365186,0.749510510873634,-0.172250760365186,-0.749510510873634
0.0990813656685867,1,-12.6370861260012,0,-0.17686376534236,0.756770917476172,-0.17686376534236,-0.756770917476172
0.101862899024469,1,-12.6554412512053,0,-0.1815938695197,0.764112245161076,-0.1815938695197,-0.764112245161076
0.104722518988843,1,-12.674337832707,0,-0.186443678590742,0.771533774822811,-0.186443678590742,-0.771533774822811
0.107662417704549,1,-12.6937925074399,0,-0.191415834802779,0.779034713067691,-0.191415834802779,-0.779034713067691
0.110684848854941,1,-12.7138224563483,0,-0.196513016100546,0.786614189499781,-0.196513016100546,-0.786614189499781
0.113792129391532,1,-12.7344454236013,0,-0.201737935156989,0.794271253943995,-0.201737935156989,-0.794271253943995
0.116986641310131,1,-12.7556797365322,0,-0.207093338284547,0.802004873607817,-0.207093338284547,-0.802004873607817
0.120270833476851,1,-12.7775443263282,0,-0.212582004220142,0.809813930183456,-0.212582004220142,-0.809813930183456
0.123647223505372,1,-12.8000587495,0,-0.218206742776847,0.817697216892611,-0.218206742776847,-0.817697216892611
