omega,uncompensated_dB,compensated_2nd_dB,filter1_dB,filter2_dB,compensated_1st_dB
-7.205131768698587,1.481147837432014,-0.4155136643629073,-2.4055371287653933,-1.8966615017949215,-0.9243892913333793
-7.2041892437762645,1.480585851623378,-0.4088127785670442,-2.4011687779190813,-1.8893986301904206,-0.9205829262957033
-7.203246718853941,1.4800383940945236,-0.4021144011892564,-2.396803247252403,-1.8821527952837784,-0.9167648531578791
-7.202304193931617,1.4795054793091875,-0.3954185205728955,-2.392440539068446,-1.8749239998820832,-0.9129350597592585
-7.201361669009295,1.4789871218292492,-0.3887251248107201,-2.3880806556768204,-1.8677122466399774,-0.9090935338475712
-7.200419144086972,1.4784833363149474,-0.3820342017444961,-2.38372359939364,-1.8605175380594432,-0.9052402630786924
-7.199476619164649,1.4779941375251238,-0.3753457389645488,-2.379369372541561,-1.8533398764896705,-0.901375235016437
-7.1985340942423255,1.477519540317438,-0.3686597238093692,-2.3750179774497364,-1.8461792641268078,-0.8974984371322985
-7.197591569320002,1.4770595596486082,-0.3619761433652129,-2.3706694164538384,-1.8390357030138207,-0.8936098568052302
-7.196649044397679,1.4766142105746372,-0.3552949844656621,-2.3663236918960466,-1.8319091950403004,-0.8897094813214095
-7.1957065194753564,1.4761835082510395,-0.3486162336912365,-2.3619808061250294,-1.8247997419422761,-0.8857972978739899
-7.194763994553034,1.4757674679330848,-0.3419398773689819,-2.357640761495966,-1.8177073453020687,-0.881873293562881
-7.19382146963071,1.4753661049760358,-0.3352659015720803,-2.3533035603705135,-1.8106320065481154,-0.8779374553944777
-7.192878944708387,1.47497943483538,-0.3285942921194678,-2.3489692051168327,-1.8035737269548482,-0.8739897702814527
-7.191936419786064,1.4746074730670669,-0.3219250345754116,-2.344637698109552,-1.7965325076424787,-0.8700302250424852
-7.190993894863741,1.4742502353277531,-0.3152581142491689,-2.340309041729799,-1.7895083495769208,-0.866058806402046
-7.190051369941418,1.473907737375061,-0.3085935161945586,-2.3359832383651655,-1.7825012535696196,-0.8620755009901044
-7.189108845019096,1.4735799950677926,-0.301931225209613,-2.331660290409704,-1.775511220277405,-0.8580802953419115
-7.188166320096772,1.4732670243661994,-0.2952712258361838,-2.327340200263951,-1.7685382502023819,-0.8540731758977518
-7.187223795174448,1.4729688413322248,-0.2886135023595951,-2.323022970334895,-1.7615823436918223,-0.8500541290026702
-7.186281270252126,1.472685462129749,-0.2819580388082591,-2.318708603035988,-1.7546435009380108,-0.8460231409062389
-7.185338745329803,1.4724169030248468,-0.2753048189533094,-2.314397100787127,-1.7477217219781571,-0.8419801977622803
-7.18439622040748,1.4721631803860378,-0.2686538263082442,-2.3100884660146614,-1.7408170066942819,-0.8379252856286237
-7.183453695485157,1.4719243106845368,-0.2620050441285801,-2.3057827011513767,-1.7339293548131172,-0.83385839046684
-7.182511170562833,1.4717003104945277,-0.2553584554114935,-2.3014798086365067,-1.727058765906021,-0.829779498141979
-7.18156864564051,1.4714911964933963,-0.2487140428954792,-2.2971797909157226,-1.720205239388875,-0.8256885944223262
-7.180626120718188,1.471296985462014,-0.2420717890599859,-2.2928826504411077,-1.7133687745219996,-0.8215856649790938
-7.179683595795865,1.471117694284987,-0.2354316761250872,-2.2885883896711836,-1.7065493704100771,-0.8174706953861965
-7.178741070873541,1.4709533399509236,-0.228793686051154,-2.284297011070885,-1.6997470260020784,-0.8133436711199615
-7.177798545951218,1.4708039395526915,-0.2221578005385236,-2.280008517111561,-1.692961740091217,-0.8092045775588697
-7.176856021028895,1.4706695102877063,-0.215524001027155,-2.2757229102709813,-1.686193511314863,-0.805053399983275
-7.175913496106572,1.4705500694581777,-0.2088922686962928,-2.271440193033306,-1.6794423381544705,-0.8008901235751282
-7.1749709711842495,1.47044563447139,-0.2022625844641809,-2.2671603678890997,-1.6727082189355706,-0.7967147334177096
-7.174028446261926,1.4703562228399782,-0.195634928987714,-2.262883437335318,-1.6659911518276915,-0.7925272144953399
-7.173085921339603,1.4702818521821983,-0.189009282662146,-2.258609403875326,-1.659291134844345,-0.7883275516931276
-7.17214339641728,1.4702225402221991,-0.1823856256207648,-2.254338270018842,-1.6526081658429639,-0.784115729796643
-7.171200871494957,1.4701783047903092,-0.1757639377345908,-2.250070038281992,-1.6459422425249017,-0.7798917334916826
-7.170258346572634,1.4701491638233153,-0.1691441986120686,-2.2458047111872617,-1.6392933624353854,-0.7756555473639464
-7.169315821650312,1.470135135364733,-0.1625263875987816,-2.2415422912635115,-1.632661522963521,-0.7714071558987785
-7.168373296727988,1.470136237565106,-0.1559104837771358,-2.237282781045948,-1.6260467213422423,-0.767146543480842
-7.167430771805664,1.470152488682285,-0.1492964659660878,-2.2330261830761753,-1.6194489546483746,-0.7628736943938903
-7.1664882468833415,1.47018390708171,-0.142684312720858,-2.228772499902117,-1.6128682198025703,-0.7585885928204068
-7.165545721961019,1.470230511236704,-0.1360740023326311,-2.2245217340780608,-1.6063045135693355,-0.7542912228413567
-7.164603197038696,1.4702923197287667,-0.1294655128282724,-2.220273888164627,-1.5997578325570396,-0.7499815684358602
-7.1636606721163725,1.4703693512478615,-0.1228588219700729,-2.2160289647287783,-1.5932281732179352,-0.7456596134809168
-7.162718147194049,1.470461624592721,-0.1162539072554634,-2.2117869663438174,-1.5867155318481843,-0.7413253417510965
-7.161775622271726,1.4705691586711265,-0.1096507459167626,-2.207547895589366,-1.5802199045878893,-0.7369787369182397
-7.160833097349403,1.4706919725002248,-0.1030493149208672,-2.203311755051362,-1.5737412874210919,-0.7326197825511374
-7.159890572427081,1.4708300852068046,-0.0964495909690411,-2.1990785473220678,-1.5672796761758458,-0.7282484621152632
-7.158948047504757,1.470983516027636,-0.0898515504966172,-2.19484827500005,-1.5608350665242543,-0.7238647589724141
-7.158005522582434,1.4711522843097438,-0.0832551696727844,-2.1906209406901835,-1.554407453982529,-0.7194686563804398
-7.157062997660111,1.4713364095107213,-0.0766604244002851,-2.1863965470036364,-1.5479968339110055,-0.7150601374929151
-7.156120472737788,1.4715359111990425,-0.0700672903152256,-2.1821750965578843,-1.541603201514266,-0.7106391853588419
-7.155177947815465,1.4717508090543698,-0.0634757427867841,-2.1779565919766704,-1.5352265518411534,-0.7062057829223005
-7.154235422893143,1.47198112286787,-0.0568857569169907,-2.1737410358900293,-1.5288668797848601,-0.7017599130221592
-7.153292897970819,1.472226872542529,-0.0502973075404906,-2.1695284309342706,-1.5225241800830158,-0.6973015583917417
-7.152350373048495,1.4724880780934546,-0.0437103692243018,-2.1653187797519764,-1.5161984473177563,-0.6928307016585218
-7.151407848126173,1.472764759648215,-0.0371249162676256,-2.161112084991993,-1.5098896759158387,-0.6883473253437782
-7.15046532320385,1.473056937447138,-0.0305409227015589,-2.1569083493094174,-1.5035978601486981,-0.6838514118622794
-7.149522798281527,1.473364631843661,-0.0239583622889003,-2.152707575365609,-1.497322994132562,-0.6793429435219478
-7.148580273359204,1.4736878633046206,-0.0173772085239466,-2.1485097658281544,-1.4910650718285674,-0.6748219025235338
-7.14763774843688,1.4740266524106116,-0.010797434632255,-2.1443149233709073,-1.4848240870428653,-0.6702882709602958
-7.146695223514557,1.4743810198562826,-0.0042190135704586,-2.140123050673938,-1.4786000334267415,-0.6657420308176554
-7.145752698592235,1.4747509864507076,0.0023580819739904,-2.1359341504235516,-1.4723929044767172,-0.661183163972844
-7.144810173669912,1.4751365731176744,0.0089338795829745,-2.131748225312263,-1.4662026935347,-0.6566116521945886
-7.143867648747588,1.4755378008960551,0.0155084071079533,-2.1275652780388192,-1.4600293937881024,-0.6520274771427641
-7.142925123825265,1.475954690940113,0.0220816926701181,-2.123385311308164,-1.4538729982699943,-0.6474306203680511
-7.141982598902942,1.4763872645198672,0.0286537646606257,-2.1192083278314593,-1.447733499859242,-0.6428210633115921
-7.141040073980619,1.476835543021422,0.0352246517407771,-2.115034330326041,-1.441610891280645,-0.6381987873046189
-7.1400975490582965,1.477299547947305,0.0417943828422105,-2.110863321515459,-1.4355051651050936,-0.6335637735681539
-7.139155024135973,1.477779300916817,0.0483629871670689,-2.106695304129426,-1.4294163137497478,-0.6289160032126089
-7.13821249921365,1.4782748236663843,0.0549304941881896,-2.1025302809038497,-1.423344329478196,-0.6242554572374654
-7.137269974291327,1.4787861380499,0.0614969336493015,-2.0983682545807953,-1.4172892044005991,-0.6195821165308955
-7.136327449369004,1.4793132660390769,0.0680623355651659,-2.094209227908512,-1.411250930473912,-0.614895961869435
-7.135384924446681,1.47985622972381,0.0746267302217899,-2.090053203641382,-1.405229499502017,-0.6101969739175721
-7.134442399524358,1.4804150513125185,0.0811901481765582,-2.085900184539955,-1.3992249031359603,-0.6054851332274365
-7.133499874602035,1.4809897531325116,0.0877526202584209,-2.081750173370916,-1.3932371328740913,-0.6007604202384043
-7.132557349679711,1.4815803576303523,0.0943141775680414,-2.0776031729071,-1.3872661800623112,-0.5960228152767477
-7.1316148247573885,1.4821868873722115,0.1008748514779571,-2.073459185927466,-1.381312035894253,-0.5912722985552545
-7.130672299835066,1.4828093650442409,0.1074346736327634,-2.0693182152170992,-1.3753746914114746,-0.5865088501728584
-7.129729774912743,1.4834478134529254,0.113993675949225,-2.0651802635672007,-1.3694541375037017,-0.5817324501142753
-7.12878724999042,1.484102255525482,0.1205518906164598,-2.061045333775084,-1.3635503649090261,-0.5769430782496021
-7.127844725068096,1.4847727143101963,0.1271093500960724,-2.0569134286441573,-1.3576633642141231,-0.572140714333961
-7.126902200145773,1.4854592129768114,0.1336660871222749,-2.05278455098395,-1.3517931258545364,-0.5673253380071386
-7.12595967522345,1.4861617748169147,0.1402221347020778,-2.0486587036100596,-1.3459396401148362,-0.562496928793145
-7.125017150301128,1.4868804232443005,0.1467775261154021,-2.044535889344173,-1.3401028971288982,-0.5576554660998727
-7.124074625378804,1.4876151817953551,0.1533322949152052,-2.0404161110140504,-1.3342828868801493,-0.5528009292186953
-7.123132100456481,1.4883660741294402,0.1598864749276195,-2.036299371453534,-1.3284795992018237,-0.5479332973240936
-7.122189575534158,1.489133124029288,0.1664401002521072,-2.032185673502509,-1.3226930237771803,-0.543052549473221
-7.121247050611835,1.4899163554013664,0.1729932052615384,-2.0280750200069293,-1.3169231501398255,-0.5381586646055629
-7.120304525689512,1.4907157922762846,0.1795458246023618,-2.0239674138187946,-1.3111699676739224,-0.53325162154251
-7.11936200076719,1.4915314588091957,0.1860979931947139,-2.0198628577961286,-1.305433465614483,-0.5283313989869329
-7.118419475844866,1.492363379280163,0.1926497462325137,-2.0157613548030087,-1.2997136330476502,-0.5233979755228457
-7.117476950922542,1.49321157809458,0.19920111918361,-2.011662907709528,-1.2940104589109713,-0.5184513296149478
-7.11653442600022,1.494076079783564,0.20575214778987,-2.007567519391805,-1.2883239319936926,-0.5134914396082411
-7.115591901077897,1.4949569090043506,0.2123028680673193,-2.0034751927319565,-1.2826540409370344,-0.5085182837276059
-7.114649376155574,1.4958540905407116,0.2188533163062161,-1.9993859306181097,-1.2770007742344958,-0.503531840077398
-7.113706851233251,1.4967676493033504,0.225403529071196,-1.9952997359443785,-1.2713641202321544,-0.4985320866410281
-7.112764326310927,1.4976976103303148,0.2319535432013292,-1.9912166116108807,-1.2657440671289857,-0.4935190012805659
-7.111821801388604,1.4986439987874065,0.2385033958102492,-1.9871365605237137,-1.2601406029771596,-0.4884925617363072
-7.110879276466282,1.499606839968612,0.2450531242862723,-1.9830595855949273,-1.2545537156823392,-0.48345274562631535
-7.109936751543959,1.500586159296485,0.2516027662924381,-1.9789856897425506,-1.2489833930040464,-0.47839953044606554
-7.108994226621635,1.5015819823226004,0.2581523597666666,-1.9749148758905637,-1.2434296225559343,-0.47333289356796326
-7.108051701699312,1.5025943347279556,0.264701942921786,-1.970847146968908,-1.237892391806171,-0.4682528122409524
-7.107109176776989,1.5036232423234068,0.2712515542456636,-1.9667825059134583,-1.2323716880777438,-0.46315926359005144
-7.106166651854666,1.5046687310500788,0.2778012325012835,-1.9627209556660201,-1.2268674985487957,-0.4580522246159413
-7.105224126932344,1.5057308269798175,0.2843510167268401,-1.9586624991743289,-1.22137981025298,-0.45293167219451136
-7.10428160201002,1.506809556315604,0.2909009462358082,-1.954607139392024,-1.215908610079794,-0.4477975830764198
-7.103339077087697,1.5079049453919962,0.2974510606170026,-1.9505548792786813,-1.2104538847749946,-0.44264993388668517
-7.102396552165374,1.5090170206755629,0.3040013997347162,-1.946505721799757,-1.205015620940846,-0.43748870112419413
-7.101454027243051,1.510145808765325,0.3105520037287124,-1.9424596699266126,-1.1995938050366122,-0.43231386116128756
-7.100511502320728,1.5112913363932066,0.3171029130143941,-1.9384167266364805,-1.1941884233788111,-0.4271253902432739
-7.099568977398405,1.5124536304244636,0.323654168282804,-1.9343768949124822,-1.1887994621416584,-0.42192326448801865
-7.098626452476082,1.513632717858148,0.3302058105007303,-1.9303401777435973,-1.1834269073574168,-0.41670745988544944
-7.097683927553758,1.51482862582754,0.3367578809107466,-1.9263065781246822,-1.1780707449167924,-0.4114779522971421
-7.096741402631436,1.5160413816006124,0.3433104210313031,-1.9222760990564327,-1.172730960569314,-0.4062347174558203
-7.095798877709113,1.5172710125805031,0.3498634726567994,-1.9182487435453808,-1.1674075399237063,-0.40097773096487765
-7.09485635278679,1.5185175463059342,0.3564170778576085,-1.914224514603918,-1.1621004684483267,-0.3957069682979839
-7.093913827864466,1.519781010451711,0.3629712789801934,-1.9102034152502307,-1.15680973147151,-0.39042240479851964
-7.092971302942143,1.521061432829167,0.3695261186471113,-1.9061854485083565,-1.1515353141820548,-0.3851240156791895
-7.09202877801982,1.5223588413866225,0.3760816397570865,-1.9021706174081197,-1.1462772016295346,-0.3798117760214972
-7.091086253097497,1.5236732642098814,0.3826378854851064,-1.898158924985149,-1.1410353787247765,-0.37448566077526757
-7.090143728175175,1.525004729522682,0.3891948992824244,-1.8941503742808705,-1.1358098302402588,-0.36914564475818845
-7.089201203252851,1.526353265687187,0.3957527248766582,-1.8901449683424818,-1.1306005408105304,-0.3637917026552948
-7.088258678330528,1.527718901204446,0.4023114062717874,-1.8861427102229757,-1.1254074949326607,-0.35842380901852966
-7.087316153408205,1.5291016647148772,0.4088709877482576,-1.88214360298109,-1.1202306769666188,-0.3530419382662129
-7.086373628485882,1.530501584998777,0.4154315138630061,-1.878147649681334,-1.11507007113577,-0.347646064682557
-7.085431103563559,1.5319186909767748,0.4219930294495086,-1.874154853393955,-1.1099256615272648,-0.34223616241718013
-7.084488578641237,1.533353011710334,0.4285555796178227,-1.870165217194947,-1.1047974320925085,-0.336812205484613
-7.083546053718913,1.5348045764022618,0.4351192097546588,-1.8661787441660156,-1.0996853666476027,-0.33137416776375384
-7.082603528796589,1.5362734143971757,0.4416839655233823,-1.8621954373946135,-1.0945894488737935,-0.3259220229974378
-7.081661003874267,1.5377595551820245,0.4482498928640898,-1.8582152999738906,-1.0895096623179361,-0.3204557447918661
-7.080718478951944,1.539263028386574,0.4548170379936438,-1.8542383350026954,-1.084445990392929,-0.3149753066161214
-7.079775954029621,1.540783863783928,0.4613854474057086,-1.8502645455855817,-1.0793984163782175,-0.3094806818016538
-7.078833429107298,1.5423220912910227,0.4679551678708052,-1.8462939348327667,-1.0743669234202162,-0.303971843541744
-7.077890904184974,1.543877740969137,0.4745262464363164,-1.8423265058601646,-1.0693514945328206,-0.29844876489102745
-7.076948379262651,1.545450843024423,0.4810987304265552,-1.8383622617893476,-1.0643521125978674,-0.29291141876492466
-7.076005854340329,1.5470414278084013,0.4876726674428103,-1.8344012057475374,-1.059368760365592,-0.28735977793913614
-7.075063329418006,1.548649525818489,0.4942481053633434,-1.8304433408676022,-1.0544014204551446,-0.28179381504911327
-7.074120804495682,1.5502751676985325,0.5008250923434775,-1.8264886702880485,-1.0494500753550537,-0.27621350258951605
-7.07317827957336,1.5519183842393174,0.5074036768155811,-1.8225371971530213,-1.0445147074237446,-0.27061881291370393
